time,open,high,low,close,EMA100,EMA24,EMA9,Volume,Volume MA
2019-01-06T22:00:00Z,3967.49,3988,3965.42,3970.36,3804.0276946888744,3866.9964617880264,3932.9232493785757,977.128225,1583.0673653
2019-01-06T23:00:00Z,3970.99,4009.63,3970.79,3987.6,3807.66278984355,3876.6447448449844,3943.8585995028607,1232.875939,1615.9138067
2019-01-07T00:00:00Z,3987.62,4017.9,3986.41,4008.05,3811.6308534110044,3887.1571652573857,3956.6968796022884,1506.176402,1658.7958955
2019-01-07T01:00:00Z,4008.88,4009.84,3972.06,3984.28,3815.0496483929646,3894.9269920367947,3962.213503681831,1753.09007,1717.1097201999996
2019-01-07T02:00:00Z,3984.02,3987.2,3970.03,3987.2,3818.4585662465693,3902.308832673851,3967.210802945465,1289.863277,1765.0835488499997
2019-01-07T03:00:00Z,3987.04,3996.97,3983.03,3992.26,3821.900178796142,3909.504926059943,3972.220642356372,815.622544,1773.0397498499995
2019-01-07T04:00:00Z,3991.69,3996.06,3986.4,3988.72,3825.203541592258,3915.8421319751474,3975.5205138850974,648.232107,1776.9855787499996
2019-01-07T05:00:00Z,3987.89,3996.08,3980.08,3994.96,3828.565055620134,3922.1715614171358,3979.408411108078,732.657805,1772.5391190999999
2019-01-07T06:00:00Z,3993.82,4001.77,3982.61,3990.78,3831.777232736567,3927.6602365037647,3981.6827288864624,1105.659213,1740.5236395
2019-01-07T07:00:00Z,3990.76,4001.21,3988,4001,3835.1281786229715,3933.5274175834634,3985.5461831091698,1113.761223,1703.63014455
2019-01-07T08:00:00Z,4001.02,4015,3990,4007.7,3838.5454424126156,3939.4612241767863,3989.9769464873357,2023.90655,1736.9074766500003
2019-01-07T09:00:00Z,4007.68,4010.67,3921.53,3957.01,3840.891275236128,3940.8651262426433,3983.3835571898685,4055.909859,1897.7455884500002
2019-01-07T10:00:00Z,3957.01,3997,3955.5,3959.35,3843.2369925581847,3942.343916143232,3978.576845751895,2001.424162,1952.7979647000004
2019-01-07T11:00:00Z,3959.35,3976.9,3952.07,3976.76,3845.8810125075274,3945.0972028517735,3978.213476601516,975.349508,1923.9700642000003
2019-01-07T12:00:00Z,3976.78,3978,3955.02,3956.87,3848.0788142400515,3946.039026623632,3973.9447812812127,881.119979,1922.1839223500006
2019-01-07T13:00:00Z,3956.87,3982.96,3955.02,3980.26,3850.696263463021,3948.7767044937414,3975.20782502497,849.436031,1551.8943084500008
2019-01-07T14:00:00Z,3980.98,4000,3975.8,3985.46,3853.364852305337,3951.711368134242,3977.258260019976,1168.983601,1458.7088715500008
2019-01-07T15:00:00Z,3985.48,3990,3964.49,3969.91,3855.6726770121622,3953.1672586835025,3975.788608015981,1269.785993,1421.9710774500008
2019-01-07T16:00:00Z,3969.91,3985.98,3965,3978.96,3858.1140101406345,3955.230677988822,3976.422886412785,1225.540906,1390.8326632500007
2019-01-07T17:00:00Z,3978.96,3989.18,3941,3979.34,3860.514524791315,3957.1594237497166,3977.006309130228,2244.208569,1393.5365981500006
2019-01-07T18:00:00Z,3979.34,3994.98,3976,3977.89,3862.838791627131,3958.817869849739,3977.1830473041823,1326.024328,1410.9814033000007
2019-01-07T19:00:00Z,3977,3989.35,3974.31,3988.52,3865.3275284265937,3961.1940402617597,3979.4504378433458,906.537352,1394.6644739500005
2019-01-07T20:00:00Z,3987.71,3988.74,3961,3970.96,3867.419260536958,3961.975317040819,3977.7523502746767,1272.856043,1382.9984560000005
2019-01-07T21:00:00Z,3969.88,3981.25,3967,3971.98,3869.4897702292956,3962.7756916775534,3976.5978802197415,776.604485,1334.1741767500005
2019-01-07T22:00:00Z,3971.99,3975.35,3951.55,3964.81,3871.377299531686,3962.938436343349,3974.240304175793,1130.427113,1326.2023685500005
2019-01-07T23:00:00Z,3965.61,3978.97,3954.19,3975.45,3873.438145085514,3963.9393614358814,3974.4822433406343,796.669144,1325.2546985500005
2019-01-08T00:00:00Z,3976.76,3989,3973.79,3981.12,3875.5704590442165,3965.3138125210107,3975.8097946725075,930.173886,1339.3517875000005
2019-01-08T01:00:00Z,3981.12,3982.1,3960,3961.03,3877.2627271819547,3964.97110751933,3972.853835738006,965.357437,1350.9867691000004
2019-01-08T02:00:00Z,3961.53,3966.39,3922,3949.16,3878.686435554589,3963.7062189177836,3968.115068590405,2296.01163,1410.5043899500006
2019-01-08T03:00:00Z,3949,3957.49,3942,3945.61,3880.011654652518,3962.258521404361,3963.614054872324,1034.499947,1406.5413261500005
2019-01-08T04:00:00Z,3944.94,3947.62,3936.26,3944.88,3881.296176342567,3960.868239692012,3959.867243897859,1460.014763,1378.3467368000006
2019-01-08T05:00:00Z,3943.86,3952.54,3939.81,3950.49,3882.6663510684566,3960.0379805166513,3957.9917951182874,1002.696468,1225.6860672500004
2019-01-08T06:00:00Z,3950.49,3965.66,3940,3958.56,3884.1691956017544,3959.919742075319,3958.10543609463,1044.670249,1177.8483716000005
2019-01-08T07:00:00Z,3959.59,3968.42,3946.09,3953.6,3885.544063015581,3959.4141627092936,3957.204348875704,1038.145484,1180.9881704000004
2019-01-08T08:00:00Z,3953.14,3974.2,3948.75,3960.64,3887.031111272698,3959.51222969255,3957.891479100563,1238.26706,1198.8455244500005
2019-01-08T09:00:00Z,3960.67,3982,3958.48,3973.62,3888.745742732645,3960.640851317146,3961.0371832804503,1716.901261,1242.2187859500004
2019-01-08T10:00:00Z,3972.12,3982.25,3964,3980.69,3890.5664210943746,3962.244783211774,3964.96774662436,1303.373959,1248.9383038500005
2019-01-08T11:00:00Z,3981.81,4018,3967.93,4001.59,3892.764907805377,3965.3924005548324,3972.292197299488,2222.315967,1296.5648025500002
2019-01-08T12:00:00Z,4002.32,4007,3988.64,3988.83,3894.667186858736,3967.267408510446,3975.5997578395904,1582.579228,1314.4167186500003
2019-01-08T13:00:00Z,3989.16,4039,3988.83,4026.72,3897.282094049652,3972.02361582961,3985.8238062716723,2585.67229,1331.4899047000004
2019-01-08T14:00:00Z,4027.3,4028.19,4002.76,4008.81,3899.4905674348074,3974.9665265632416,3990.4210450173377,2165.90347,1373.4838618000003
2019-01-08T15:00:00Z,4008.81,4069.8,3981,4000.48,3901.4903581786725,3977.007604438182,3992.43283601387,4677.308972,1562.0224428000004
2019-01-08T16:00:00Z,4002.04,4007.84,3938.82,3968.77,3902.8226283137483,3976.3485960831276,3987.700268811096,3645.257845,1680.6425329000006
2019-01-08T17:00:00Z,3970.76,3984.4,3956,3962,3903.9944574560504,3975.2007083964772,3982.5602150488767,1615.968972,1722.6107572500005
2019-01-08T18:00:00Z,3962,3977.06,3954,3968.46,3905.2710028529605,3974.661451724759,3979.7401720391013,892.064159,1710.6926095500007
2019-01-08T19:00:00Z,3969.42,3983,3957.93,3976.12,3906.6739532915158,3974.7781355867783,3979.016137631281,906.055119,1716.1619083000005
2019-01-08T20:00:00Z,3976.11,3985.8,3965.4,3965.4,3907.836845305545,3974.027884739836,3976.2929101050245,771.559473,1708.2311876500007
2019-01-08T21:00:00Z,3965.4,3976.46,3960.9,3963.23,3908.9337394579106,3973.1640539606487,3973.6803280840195,682.332459,1694.0799387500006
2019-01-08T22:00:00Z,3963.34,3968.47,3952.3,3967.83,3910.1000020429024,3972.737329643797,3972.5102624672154,607.332968,1609.6460056500005
2019-01-08T23:00:00Z,3967.83,3971.4,3903,3955.13,3910.991685170766,3971.328743272293,3969.0342099737722,2516.960056,1683.7690111000004
2019-01-09T00:00:00Z,3955.45,3970.47,3930.04,3955.73,3911.877592395107,3970.0808438105096,3966.373367979018,1725.742603,1697.0554031000004
2019-01-09T01:00:00Z,3955.76,3997.74,3936.26,3986,3913.3453628427287,3971.3543763056687,3970.2986943832143,2380.545266,1765.9478430000004
2019-01-09T02:00:00Z,3985.74,3999.89,3977.3,3980.64,3914.67792991515,3972.097226201215,3972.3669555065712,1439.526341,1785.6906476
2019-01-09T03:00:00Z,3981.89,3992.75,3977.42,3981.03,3915.9918322930675,3972.811848105118,3974.099564405257,986.812642,1783.1240054999998
2019-01-09T04:00:00Z,3981.98,4002,3981.03,3994,3917.536548485284,3974.5069002567084,3978.0796515242055,928.313063,1767.62630565
2019-01-09T05:00:00Z,3994,3999.2,3983,3987.98,3918.931468317259,3975.584748236172,3980.0597212193643,802.910191,1721.92675215
2019-01-09T06:00:00Z,3988.19,3990,3978,3986.63,3920.2720333010757,3976.4683683772782,3981.3737769754916,801.934331,1696.8547707500002
2019-01-09T07:00:00Z,3986.44,4000,3985.02,3987.88,3921.610804918876,3977.381298907096,3982.675021580393,797.726342,1625.6252895000002
2019-01-09T08:00:00Z,3987.76,3991.78,3971.11,3982.54,3922.8173236333537,3977.7939949945285,3982.6480172643146,1076.596718,1600.3261640000005
2019-01-09T09:00:00Z,3982.85,3996.98,3976,3978,3923.9100498980397,3977.810475394966,3981.7184138114517,930.436261,1517.5643625500004
2019-01-09T10:00:00Z,3977.7,3987.07,3971.5,3982.77,3925.0755934644153,3978.2072373633687,3981.9287310491613,1215.609054,1470.0496417500003
2019-01-09T11:00:00Z,3982.53,4006.81,3980.58,3986.44,3926.290730227496,3978.865858374299,3982.830984839329,1377.455574,1305.0569718500005
2019-01-09T12:00:00Z,3985.52,3996.3,3956,3976.72,3927.2893296289317,3978.6941897043553,3981.6087878714634,1947.409478,1220.1645535000005
2019-01-09T13:00:00Z,3976.86,3977.71,3952,3968.09,3928.0972636956853,3977.845854528007,3978.905030297171,1406.145935,1209.6734016500006
2019-01-09T14:00:00Z,3968.07,3968.11,3941,3951.22,3928.555139662107,3975.715786165766,3973.368024237737,1689.845892,1249.5624883000005
2019-01-09T15:00:00Z,3951.22,3971.18,3942.39,3958.28,3929.143750757907,3974.320923272505,3970.3504193901895,1552.413564,1281.8804105500005
2019-01-09T16:00:00Z,3957.59,3977.93,3952.44,3963.03,3929.8147655943844,3973.4176494107046,3968.8863355121516,1328.487833,1309.7268285500004
2019-01-09T17:00:00Z,3965.05,3972,3955.68,3968,3930.570908849941,3972.9842374578484,3968.709068409721,888.102025,1320.0153068500003
2019-01-09T18:00:00Z,3967.14,3975,3958,3971.38,3931.379009664794,3972.8558984612205,3969.2432547277767,815.142596,1330.4057882500006
2019-01-09T19:00:00Z,3970.06,3983.66,3964.79,3978.34,3932.308930265491,3973.294626584323,3971.0626037822212,920.183472,1250.5669590500006
2019-01-09T20:00:00Z,3978.98,3981,3961,3967,3932.995882141422,3972.7910564575773,3970.250083025777,881.474455,1208.3535516500006
2019-01-09T21:00:00Z,3967,3990,3955,3966.48,3933.658933980206,3972.286171940971,3969.4960664206214,1534.088939,1166.0307353000005
2019-01-09T22:00:00Z,3966.23,3977.67,3962.21,3967.4,3934.3270739013897,3971.8952781856933,3969.076853136497,851.947204,1136.6517784500006
2019-01-09T23:00:00Z,3968.59,3973.55,3961.88,3966.65,3934.9671318439364,3971.475655930838,3968.5914825091977,710.589732,1122.8406329500006
2019-01-10T00:00:00Z,3966.06,3989.81,3963.7,3987.66,3936.0105549757395,3972.770403456371,3972.405186007358,877.788054,1120.3143825000004
2019-01-10T01:00:00Z,3988.76,3993.46,3974.31,3982.44,3936.929949926715,3973.5439711798613,3974.4121488058868,1018.105854,1131.0741656500006
2019-01-10T02:00:00Z,3982.54,3985,3975.02,3981,3937.802624185592,3974.1404534854723,3975.7297190447093,901.010983,1136.0279982500006
2019-01-10T03:00:00Z,3981,3990.49,3975.13,3978.94,3938.617225686867,3974.5244172066346,3976.3717752357675,1111.381074,1151.7107348500006
2019-01-10T04:00:00Z,3978.96,3993.82,3976.14,3993,3939.694112306929,3976.002463830104,3979.697420188614,1075.455887,1151.6536933000004
2019-01-10T05:00:00Z,3993,3996.01,3986.57,3989.79,3940.6861100830297,3977.1054667236954,3981.715936150891,1464.983995,1178.3810800000006
2019-01-10T06:00:00Z,3988.57,3990.47,3731.01,3781.31,3937.5301475071283,3961.4418293858,3941.634748920713,11092.600113,1672.2306329500002
2019-01-10T07:00:00Z,3779.63,3784.73,3747.61,3777.02,3934.3517287446107,3946.688083034936,3908.7117991365703,4132.69587,1809.9926477500005
2019-01-10T08:00:00Z,3777.54,3783.32,3752.5,3759.07,3930.880803422935,3931.678636392141,3878.783439309256,2371.377103,1831.1910290000003
2019-01-10T09:00:00Z,3757.89,3766.51,3715.65,3732.79,3926.958213256144,3915.7675454807695,3849.584751447405,4205.651455,1971.1663050000002
2019-01-10T10:00:00Z,3732.77,3751.12,3725,3736.45,3923.185773389686,3901.422141842308,3826.9578011579238,1579.290062,1965.6385135000005
2019-01-10T11:00:00Z,3735.46,3744.7,3720,3739.99,3919.5581343126623,3888.5075704949236,3809.564240926339,1961.528236,1986.0942471000003
2019-01-10T12:00:00Z,3738.01,3750,3728.06,3732.81,3915.860151454986,3876.0517648553296,3794.2133927410714,1439.657104,1991.6527106500002
2019-01-10T13:00:00Z,3732.81,3736.11,3707.07,3725.62,3912.093019743006,3864.017223666903,3780.494714192857,2036.145041,2049.0548614500003
2019-01-10T14:00:00Z,3725.19,3732.98,3713.3,3726.32,3908.414346084729,3853.001445773551,3769.6597713542856,1921.461884,2104.37082585
2019-01-10T15:00:00Z,3726.32,3735.65,3713.4,3726.39,3904.809903588002,3842.872530111667,3761.0058170834286,1861.669661,2151.4451353000004
2019-01-10T16:00:00Z,3726.79,3726.79,3540,3583.21,3898.441588665467,3822.0995277027337,3725.446653666743,8950.301648,2554.8864949500003
2019-01-10T17:00:00Z,3583.21,3588.78,3561.6,3574.18,3892.020567107735,3802.265965486515,3695.193322933394,1842.25247,2570.2946715000003
2019-01-10T18:00:00Z,3574.15,3576.61,3557.16,3573.78,3885.718773699661,3783.987088247594,3670.910658346715,1118.035194,2583.5990709999996
2019-01-10T19:00:00Z,3573.78,3606.88,3540.33,3596.12,3879.9841445174898,3768.9577211877863,3655.952526677372,3226.02017,2709.3705929
2019-01-10T20:00:00Z,3596.73,3609.21,3582,3585.62,3874.1551515567476,3754.2907034927634,3641.8860213418975,1613.426758,2746.1525281
2019-01-10T21:00:00Z,3585.07,3593.98,3574.65,3586.29,3868.4548515259207,3740.850647213342,3630.766817073518,1029.946687,2746.7445697499998
2019-01-10T22:00:00Z,3586.29,3590.46,3574.64,3583.43,3862.810795060061,3728.256995436275,3621.2994536588144,1215.705903,2762.47931575
2019-01-10T23:00:00Z,3583.43,3597.72,3577.05,3585.88,3857.32701694006,3716.866835801373,3614.2155629270515,1355.737304,2774.6971272500004
2019-01-11T00:00:00Z,3585.88,3617.04,3557.52,3607.72,3852.384303733326,3708.135088937263,3612.916450341641,2396.186279,2840.7336468500007
2019-01-11T01:00:00Z,3608.36,3609.09,3586.63,3592.95,3847.2469907881114,3698.920281822282,3608.9231602733125,1248.320598,2829.900477
2019-01-11T02:00:00Z,3591.17,3596.74,3572.76,3579.76,3841.9502186932973,3689.3874592764996,3603.09052821865,1203.732473,2335.457095
2019-01-11T03:00:00Z,3579.78,3589.79,3576.76,3583.09,3836.8242737686774,3680.8836625343797,3599.09042257492,1151.795595,2186.4120812500005
2019-01-11T04:00:00Z,3583.05,3583.12,3546.36,3562,3831.382208941575,3671.372969531629,3591.672338059936,2425.338605,2189.1101563500006
2019-01-11T05:00:00Z,3562,3575.78,3560,3573.49,3826.27543252689,3663.542331969099,3588.0358704479486,1339.354444,2045.7953058000003
2019-01-11T06:00:00Z,3573.47,3590,3570.55,3584.48,3821.487404160021,3657.217345411571,3587.324696358359,883.608776,2011.0112415000003
2019-01-11T07:00:00Z,3584.76,3597,3578.95,3595.47,3817.0118119984363,3652.277557778645,3588.953757086687,1112.017007,1968.5356800500006
2019-01-11T08:00:00Z,3595.47,3635,3590.82,3605.61,3812.825637503418,3648.5441531563533,3592.2850056693496,2203.902177,2006.7479337000004
2019-01-11T09:00:00Z,3606.49,3612,3587.43,3591.3,3808.4389912162214,3643.964620903845,3592.0880045354797,1532.501414,1981.5657523500001
2019-01-11T10:00:00Z,3589.98,3597.64,3562,3586.06,3804.0354468357023,3639.3322512315376,3590.8824036283836,1755.507344,1973.2680253500002
2019-01-11T11:00:00Z,3586.45,3596.99,3580.02,3594,3799.8763290765796,3635.7056711330147,3591.505922902707,1249.106564,1942.6398705000004
2019-01-11T12:00:00Z,3593.57,3594.18,3571.18,3585.4,3795.6292730552614,3631.6812174423735,3590.2847383221656,1311.359197,1560.6927479500005
2019-01-11T13:00:00Z,3584.97,3590.94,3569.16,3569.67,3791.1548320046622,3626.7203200469835,3586.1617906577326,1214.857829,1529.3230159000004
2019-01-11T14:00:00Z,3570.12,3612,3569.17,3598.72,3787.344241271897,3624.480294443225,3588.673432526186,1940.375892,1570.4400508000003
2019-01-11T15:00:00Z,3599.79,3616.13,3585.5,3585.51,3783.3475236229483,3621.362670887767,3588.040746020949,1337.323926,1476.0052386000004
2019-01-11T16:00:00Z,3586.49,3620.24,3582.5,3601.05,3779.7376716700187,3619.7376572167454,3590.642596816759,1439.993298,1467.3335656000004
2019-01-11T17:00:00Z,3601.22,3615.82,3599.85,3608.9,3776.354747478533,3618.870644639406,3594.294077453407,1101.792551,1470.9258588000005
2019-01-11T18:00:00Z,3608.93,3612.67,3594,3605.88,3772.979009904701,3617.8313930682534,3596.6112619627256,1092.006884,1464.7409078500002
2019-01-11T19:00:00Z,3605.88,3613,3602,3606.15,3769.6754651541128,3616.896881622793,3598.5190095701805,866.679655,1440.2880254000004
2019-01-11T20:00:00Z,3606.36,3624.82,3601.58,3610.7,3766.5274361411603,3616.4011310929695,3600.9552076561445,1123.724109,1376.6649169000002
2019-01-11T21:00:00Z,3611.51,3658,3594.06,3602.52,3763.279764138365,3615.290640605532,3601.2681661249158,2024.504846,1415.4741293000002
2019-01-11T22:00:00Z,3602.52,3606.88,3571.43,3578.85,3759.6276896009717,3612.3753893570897,3596.7845328999324,1307.059206,1420.6404659500004
2019-01-11T23:00:00Z,3578.85,3615,3465,3601.31,3756.492685846497,3611.4901582085226,3597.689626319946,5077.606064,1616.9309894000003
2019-01-12T00:00:00Z,3601.31,3618.19,3588.01,3601.46,3753.4227316713186,3610.6877455518406,3598.443701055957,1929.34205,1592.1311616500002
2019-01-12T01:00:00Z,3601.01,3601.53,3533,3590.17,3750.1900043114906,3609.0463259076932,3596.7889608447654,1787.064551,1614.5166670000003
2019-01-12T02:00:00Z,3590.17,3596.55,3579,3594.88,3747.11455868156,3607.9130198350776,3596.4071686758125,785.189702,1609.5957133000002
2019-01-12T03:00:00Z,3594,3603.19,3589.33,3601.15,3744.2241713809353,3607.3719782482713,3597.35573494065,741.299788,1591.0598523500003
2019-01-12T04:00:00Z,3600.64,3601.14,3589.47,3590.35,3741.1771580862633,3606.0102199884095,3595.95458795252,555.013774,1508.6154322000002
2019-01-12T05:00:00Z,3591.52,3598.77,3586.42,3587.72,3738.138402480595,3604.5470023893367,3594.307670362016,433.6271,1453.6717165000005
2019-01-12T06:00:00Z,3588.21,3592.46,3567.31,3571.74,3734.843384609692,3601.92244219819,3589.7941362896127,898.063944,1410.7995465000004
2019-01-12T07:00:00Z,3572.74,3583,3571.37,3582.38,3731.8243076867275,3600.3590468223347,3588.31130903169,721.767199,1384.4325782500005
2019-01-12T08:00:00Z,3582.09,3582.81,3571.2,3574.06,3728.7002619899604,3598.255123076548,3585.461047225352,565.230882,1347.1261625000002
2019-01-12T09:00:00Z,3574.8,3579.78,3559.5,3578.3,3725.7220389802583,3596.6587132304244,3584.0288377802817,883.056768,1330.5361094500001
2019-01-12T10:00:00Z,3578,3585.71,3572.93,3575.89,3722.7550679113424,3594.99721617199,3582.4010702242254,610.818668,1264.0582482500001
2019-01-12T11:00:00Z,3575.91,3578.79,3569.32,3571.16,3719.7531853784444,3593.090238878231,3580.1528561793803,518.629268,1223.1235153500002
2019-01-12T12:00:00Z,3571.89,3605,3530,3590.36,3717.1909440838217,3592.8718197679727,3582.194284943504,2214.429136,1261.8453072500001
2019-01-12T13:00:00Z,3590.38,3593.18,3574,3587.73,3714.627361032657,3592.460474186535,3583.3014279548033,1194.251472,1266.4682533
2019-01-12T14:00:00Z,3588,3594.82,3582.61,3592.5,3712.208997447852,3592.463636251612,3585.141142363843,840.431086,1253.8894634000003
2019-01-12T15:00:00Z,3592.25,3594,3584,3591.11,3709.81099749839,3592.3553453514833,3586.3349138910744,730.155121,1247.0632367000003
2019-01-12T16:00:00Z,3591.11,3599,3587.01,3589.9,3707.436522300402,3592.1589177233645,3587.0479311128597,992.706557,1240.5123591000004
2019-01-12T17:00:00Z,3590,3600,3572.19,3592,3705.150650571681,3592.1462043054953,3588.0383448902876,1163.453707,1197.4598021500003
2019-01-12T18:00:00Z,3592.02,3599.86,3588.7,3591.92,3702.9084594712517,3592.128107961056,3588.81467591223,568.264349,1160.5200593000004
2019-01-12T19:00:00Z,3591.92,3596,3587,3593.74,3700.746707798554,3592.257059324171,3589.799740729784,437.944824,928.5369973000003
2019-01-12T20:00:00Z,3592.79,3600.62,3585,3594.62,3698.645188832246,3592.4460945782375,3590.763792583827,606.483465,862.3940680500003
2019-01-12T21:00:00Z,3594.6,3603.55,3588.43,3591.3,3696.519541528637,3592.3544070119788,3590.871034067062,573.886906,801.7351858000004
2019-01-12T22:00:00Z,3590.72,3612.39,3571.14,3580.01,3694.212421894407,3591.3668544510206,3588.6988272536496,1067.24493,815.8379472000004
2019-01-12T23:00:00Z,3580.43,3590.71,3563.01,3583.13,3692.012769975706,3590.707906094939,3587.58506180292,1181.573107,837.8516131500004
