unix,timestamp,open,high,low,close,volume,ema5,ema7,ema9,ema10,ema12,ema24,ema27,ema30,ema42,ema50,ema60,ema100,ema200,ema223,ema365
1602244800.0,2020-10-09 14:00:00,11050.44,11104.64,11035.86,11067.68,3889.083405,10995.669466672365,10973.374952361284,10957.373668108743,10950.6690286922,10938.682575531422,10881.038171651924,10869.041855871961,10857.966941326897,10821.871928564324,10803.596114968741,10785.318997615555,10740.977841035276,10703.03751842184,10699.38308177347,10691.45539865707
1602248400.0,2020-10-09 15:00:00,11067.68,11085.42,11043.4,11075.34,3995.09053,11022.22631111491,10998.866214270964,10980.966934486994,10973.33647802089,10959.706794680435,10896.58231791977,10883.777437595392,10871.991009628387,10833.661141189239,10814.252737911143,10794.827882939635,10747.598873886061,10706.7420207261,10702.739839971922,10693.553128719053
1602252000.0,2020-10-09 16:00:00,11075.35,11083.35,11036.07,11060.06,3039.542544,11034.837540743272,11014.164660703223,10996.785547589596,10989.104391108001,10975.145749344983,10909.660532486188,10896.36904919572,10884.124492878169,10844.19132066881,10823.892238385217,10803.524017925221,10753.786222918021,10710.25762250992,10705.930198543601,10695.555898507473
1602255600.0,2020-10-09 17:00:00,11060.06,11090.0,11040.52,11086.58,3480.587459,11052.085027162182,11032.268495527418,11014.744438071677,11006.827229088365,10992.289480214986,10923.814089887293,10909.95554568174,10897.186138498932,10855.465212730725,10834.193719232855,10812.804541927673,10760.376198701822,10714.002123778479,10709.328857485176,10697.692642231475
1602259200.0,2020-10-09 18:00:00,11086.15,11100.0,11038.0,11048.0,2467.786969,11050.723351441455,11036.201371645564,11021.395550457342,11014.313187435935,11000.86032941268,10933.74896269631,10919.81586384733,10906.916065047388,10864.420319115343,10842.57827926294,10820.515868421848,10766.071719519608,10717.325485730931,10712.352706971915,10699.606890088135
1602262800.0,2020-10-09 19:00:00,11048.0,11063.12,11043.46,11058.15,1421.542942,11053.19890096097,11041.688528734172,11028.746440365874,11022.283516993039,11009.674124887653,10943.701045680606,10929.69687357252,10916.673093108846,10873.431001947187,10851.03207223302,10828.30715142441,10771.855447845954,10720.716774430126,10715.440182802522,10701.566142054866
1602266400.0,2020-10-09 20:00:00,11058.15,11059.15,11031.49,11047.02,1657.562386,11051.139267307313,11043.02139655063,11032.4011522927,11026.781059357942,11015.419644135707,10951.966562026157,10938.077096888768,10925.08257097279,10881.504908833364,10858.71787332192,10835.478064492461,10777.304250858904,10723.963572694503,10718.400716884642,10703.453868054567
1602270000.0,2020-10-09 21:00:00,11047.02,11050.0,11012.19,11034.28,1366.674599,11045.519511538208,11040.836047412973,11032.77692183416,11028.144503111043,11018.321237345599,10958.551637064063,10944.948732825285,10932.127566393901,10888.61072702716,10865.602662603415,10841.99616073861,10782.392879554767,10727.051298339335,10721.221067626744,10705.261661125307
1602273600.0,2020-10-09 22:00:00,11034.28,11050.01,11027.94,11030.7,1287.181209,11040.579674358805,11038.30203555973,11032.361537467328,11028.609138909036,11020.225662369354,10964.32350609894,10951.073823337765,10938.487078239456,10895.219530421246,10872.077067991517,10848.183171861934,10787.309852236851,10730.07267845536,10723.984272380078,10707.040012703857
1602277200.0,2020-10-09 23:00:00,11030.7,11053.28,11015.0,11052.66,888.592308,11044.606449572537,11041.891526669797,11036.421229973863,11032.982022743758,11025.215560466377,10971.390425611024,10958.32997881364,10945.853073191749,10902.542342959792,10879.158751599693,10854.887330161542,10792.564310608399,10733.282502550332,10726.91887709097,10708.92864651422
1602280800.0,2020-10-10 00:00:00,11052.66,11070.0,11040.0,11069.99,1030.40723,11053.067633048358,11048.916145002348,11043.134983979091,11039.710745881257,11032.103935779242,10979.278391562142,10966.305694612665,10953.861907179378,10910.330606077941,10886.642329968332,10861.939876713623,10798.057888616153,10736.63282590804,10729.982012116943,10710.901659374798
1602284400.0,2020-10-10 01:00:00,11070.0,11092.76,11049.2,11050.64,1645.178041,11052.258422032239,11049.347108751761,11044.635987183272,11041.697882993756,11034.95563796705,10984.987320237171,10972.329573568903,10960.105655103289,10916.856624399898,10893.073611146045,10868.1267660017,10803.05951458415,10739.757275401493,10732.845029865899,10712.758153039416
1602288000.0,2020-10-10 02:00:00,11050.64,11092.39,11050.51,11077.53,1271.752516,11060.682281354826,11056.39283156382,11051.214789746618,11048.212813358528,11041.505539818274,10992.390734618197,10979.843889742553,10967.681419290173,10924.329804660367,10900.30719502267,10874.992445804923,10808.494573701297,10743.118198034314,10735.922574242097,10714.751441820621
1602291600.0,2020-10-10 03:00:00,11077.54,11088.65,11054.55,11084.65,856.760454,11068.671520903217,11063.457123672866,11057.901831797295,11054.83775638425,11048.143149077001,10999.771475848742,10987.330040475228,10975.227779335968,10931.786557931977,10907.536324629624,10881.866463975253,10813.96299798444,10746.516524422032,10739.036211972078,10716.772745417229
1602295200.0,2020-10-10 04:00:00,11084.78,11448.43,11076.47,11384.2,7136.146256,11173.847680602144,11143.642842754649,11123.161465437835,11114.721800678022,11099.844203065155,11030.525757780842,11015.677894726998,11001.613083894938,10952.82904360956,10926.229017781403,10898.336415976064,10825.25481980653,10752.861633631763,10744.796602936613,10720.419888884895
1602298800.0,2020-10-10 05:00:00,11384.2,11491.0,11382.22,11412.96,4345.346529,11253.551787068096,11210.972132065986,11181.121172350267,11168.946927827472,11148.015864132054,11061.120497158376,11044.055187960783,11028.151594611392,10974.230483441674,10945.316507280171,10915.209320370292,10836.892546146995,10759.4297765807,10750.76234755325,10724.20426107678
1602302400.0,2020-10-10 06:00:00,11412.96,11424.32,11379.98,11402.47,1651.867716,11303.19119137873,11258.84659904949,11225.390937880215,11211.405668222476,11187.162654265585,11088.428457385706,11069.656245963584,11052.301169152594,10994.148600490898,10963.244095229968,10931.185080358151,10848.09209968864,10765.828186763976,10756.581165878666,10727.91063123483
1602306000.0,2020-10-10 07:00:00,11402.79,11406.58,11359.5,11372.0,1644.947398,11326.127460919153,11287.134949287118,11254.712750304172,11240.604637636572,11215.599168993956,11111.11418079485,11091.252228394756,11072.926900175007,11011.723084188996,10979.273738554282,10945.63802854313,10858.466513556192,10771.859747094682,10762.075976897606,10731.430245271798
1602309600.0,2020-10-10 08:00:00,11372.0,11389.0,11266.0,11354.84,2115.522713,11335.698307279436,11304.061211965338,11274.738200243337,11261.374703520833,11237.02083530258,11130.612246331262,11110.07992636656,11091.1148420992,11027.682010505787,10994.001827238428,10959.054486623683,10868.295691505575,10777.660545631054,10767.368512818162,10734.836855953374
1602313200.0,2020-10-10 09:00:00,11354.84,11384.3,11350.63,11381.3,1220.075165,11350.898871519623,11323.370908974004,11296.05056019467,11283.17930288068,11259.217629871413,11150.667266624761,11129.452788768947,11109.836465189574,11044.129358854354,11009.189990876137,10972.898601816349,10878.45419266388,10783.666908361092,10772.850043953715,10738.369441439967
1602316800.0,2020-10-10 10:00:00,11381.35,11394.33,11362.12,11374.0,1220.995608,11358.59924767975,11336.028181730504,11311.640448155737,11299.692156902374,11276.876456045042,11168.53388529478,11146.920446714023,11126.87927388702,11059.472179372757,11023.496265743739,10986.049467330567,10888.266980927961,10789.540869471928,10778.217454275557,10741.84283247035
1602320400.0,2020-10-10 11:00:00,11373.77,11384.92,11280.0,11317.27,2068.541201,11344.8228317865,11331.338636297878,11312.76635852459,11302.88812837467,11283.090847422727,11180.432774471199,11159.088271948734,11139.16254653947,11071.462775681,11035.016804342024,10996.909156926287,10896.762090216516,10794.791905596585,10783.030423433811,10744.987243221878
1602324000.0,2020-10-10 12:00:00,11317.07,11340.0,11215.0,11314.1,2465.721315,11334.581887857667,11327.028977223408,11313.033086819672,11304.926650488367,11287.86148628077,11191.126152513503,11170.160538238111,11150.448833859504,11082.748227974907,11045.961243387434,11007.308856699196,10905.026207241932,10799.959150317018,10787.772116081724,10748.097148996621
1602327600.0,2020-10-10 13:00:00,11314.0,11359.25,11294.81,11317.46,1529.293453,11328.87459190511,11324.636732917555,11313.918469455737,11307.205441308664,11292.415103776037,11201.232860312422,11180.68192836396,11161.223747804052,11093.665054580726,11056.608253450671,11017.477746643484,10913.193213039121,10805.108412502917,10792.501472188136,10751.208421406476
1602331200.0,2020-10-10 14:00:00,11317.47,11340.0,11284.63,11340.0,1471.747209,11332.583061270074,11328.477549688167,11319.13477556459,11313.168088343453,11299.735857041262,11212.334231487428,11192.061790623677,11172.75769955863,11105.122493902552,11067.721655276135,11028.052246753534,10921.6448325829,10810.430716856123,10797.389851900742,10754.425861726659
1602334800.0,2020-10-10 15:00:00,11339.99,11375.01,11309.77,11354.1,1833.11926,11339.75537418005,11334.883162266126,11326.127820451671,11320.610254099189,11308.099571342605,11223.675492968434,11203.635948436271,11184.457202812911,11116.702843023364,11078.95217859864,11038.74233702391,10930.208301244626,10815.84036146452,10802.360478223056,10757.702769586076
1602338400.0,2020-10-10 16:00:00,11354.15,11355.0,11316.75,11352.0,1433.094137,11343.836916120033,11339.162371699595,11331.302256361338,11326.317480626609,11314.853483443743,11233.941453530959,11214.233380690823,11195.26641553466,11127.646896836231,11089.659936300653,11049.013080072307,10938.560612111069,10821.175283240991,10807.267973953207,10760.950295435332
1602342000.0,2020-10-10 17:00:00,11352.0,11413.66,11309.0,11349.2,2708.903238,11345.624610746689,11341.671778774697,11334.88180508907,11330.477938694497,11320.137562913937,11243.162137248482,11223.87385349862,11205.197614532422,11137.95169233222,11099.837978014353,11058.855274168298,10946.692085138573,10826.429260522174,10812.106652757197,10764.164774695248
1602345600.0,2020-10-10 18:00:00,11349.2,11374.39,11308.05,11334.69,1429.579288,11341.979740497793,11339.926334081023,11334.843444071255,11331.24376802277,11322.376399388715,11250.484366268603,11231.789292534433,11213.551961981944,11147.102311293513,11109.047861229477,11067.899035670976,10954.375212165533,10831.486581312998,10816.772575500436,10767.282398877242
1602349200.0,2020-10-10 19:00:00,11334.69,11368.16,11330.0,11353.88,983.706409,11345.946493665195,11343.414750560767,11338.650755257004,11335.359446564085,11327.223107175067,11258.756016967116,11240.510057353402,11222.605383789562,11156.719878210093,11118.649121573419,11077.275460730945,10962.286198063244,10836.684525777546,10821.568177504896,10770.487850249498
1602352800.0,2020-10-10 20:00:00,11353.87,11371.15,11341.35,11363.33,843.396958,11351.740995776796,11348.393562920575,11343.586604205602,11340.445001734251,11332.778013763518,11267.121935609746,11249.282910399588,11231.68439128701,11166.3296513166,11128.244450139167,11086.65429808403,10970.227659487735,10841.924779252397,10826.405336634316,10773.727424838298
1602356400.0,2020-10-10 21:00:00,11363.33,11371.89,11343.92,11351.09,1017.877601,11351.523997184531,11349.067672190431,11345.087283364483,11342.380455964387,11335.595242415284,11273.839380760966,11256.554845371047,11239.387978945913,11174.923155906527,11136.98349131018,11095.324321097667,10977.769488012731,10846.99109985685,10831.090021128652,10776.882411587816
1602360000.0,2020-10-10 22:00:00,11351.09,11369.0,11339.11,11362.99,758.856436,11355.34599812302,11352.548254142823,11348.667826691586,11346.127645789044,11339.80982050524,11280.97143030009,11264.157356415972,11247.362302884887,11183.670450980642,11145.846491650958,11104.100244996103,10985.397616962973,10852.12541727121,10835.83912808286,10780.085185294987
1602363600.0,2020-10-10 23:00:00,11363.0,11376.47,11317.96,11368.77,904.298901,11359.820665415347,11356.603690607117,11352.688261353269,11350.244437463763,11344.265232735203,11287.995315876082,11271.629688100546,11255.195057537476,11192.27973233038,11154.588590017587,11112.777941881477,10992.98914930034,10857.266159387915,10840.597439439263,10783.302042205944
1602367200.0,2020-10-11 00:00:00,11368.77,11368.77,11329.7,11345.5,965.955223,11355.047110276899,11353.827767955338,11351.250609082615,11349.381812470352,11344.455196929786,11292.595690605995,11276.906138950506,11261.02118285764,11199.406256408038,11162.075311977682,11120.4081732952,10999.96956218548,10862.12420755321,10845.105498015699,10786.37416219389
1602370800.0,2020-10-11 01:00:00,11345.5,11345.51,11262.25,11293.22,1770.531959,11334.438073517933,11338.675825966504,11339.644487266092,11339.17057383938,11336.572858940588,11292.645635357516,11278.071414739756,11263.098525899082,11203.769686342548,11167.218240919734,11126.074134826506,11005.776501548144,10866.413717925814,10849.106520354844,10789.143811580809
1602374400.0,2020-10-11 02:00:00,11293.22,11321.05,11270.7,11300.69,1273.872963,11323.188715678622,11329.179369474878,11331.853589812874,11332.174105868584,11331.052419103575,11293.289184528914,11279.68702797263,11265.52378229269,11208.27760790801,11172.452427550332,11131.799245160062,11011.616372804616,10870.734874961377,10853.138515708819,10791.939145943756
1602378000.0,2020-10-11 03:00:00,11300.7,11395.8,11298.07,11365.34,1613.472173,11337.239143785748,11338.219527106157,11338.550871850299,11338.204268437932,11336.327431549178,11299.0532497666,11285.805097403156,11271.963538273807,11215.582835447172,11180.01664607777,11139.45631908924,11018.62080106591,10875.656318991612,10857.711743247133,10795.072483944063
1602381600.0,2020-10-11 04:00:00,11365.18,11373.86,11345.82,11352.84,580.746781,11342.4394291905,11341.874645329619,11341.40869748024,11340.865310540126,11338.867826695458,11303.356189785272,11290.593304731501,11277.181374514206,11221.96688961242,11186.794032506092,11146.45250534861,11025.239003025,10880.404415320054,10862.132531253856,10798.120393867866
1602385200.0,2020-10-11 05:00:00,11352.84,11352.84,11307.71,11332.0,730.86349,11338.959619460333,11339.405983997214,11339.526957984192,11339.253435896468,11337.81123797308,11305.64769460245,11293.550925822108,11280.71806002942,11227.084708700215,11192.488384172519,11152.53602976341,11031.313478212625,10884.89790372483,10866.327776510518,10801.037768764763
1602388800.0,2020-10-11 06:00:00,11332.01,11341.11,11301.0,11322.31,693.252077,11333.409746306888,11335.131987997911,11336.083566387353,11336.172811188018,11335.426432131067,11306.980679034254,11295.605145406244,11283.401410995264,11231.513792016483,11197.57942793046,11158.102389443298,11037.075785574752,10889.250262891746,10870.399046363102,10803.88625090266
1602392400.0,2020-10-11 07:00:00,11322.23,11343.3,11303.77,11337.94,979.835871,11334.919830871258,11335.833990998433,11336.454853109883,11336.494118244742,11335.813134880134,11309.457424711514,11298.629063591512,11286.92002964073,11236.463848201764,11203.083764090048,11163.998704543517,11043.033492791094,10893.714837390336,10874.57351916343,10806.80457740046
1602396000.0,2020-10-11 08:00:00,11337.95,11373.97,11335.72,11359.25,821.711579,11343.029887247505,11341.687993248825,11341.013882487907,11340.631551291153,11339.418806437037,11313.440830734593,11302.959130477833,11291.58647934133,11242.174832006333,11209.207930204164,11170.400386361762,11049.29520580513,10898.34702806307,10878.900987742329,10809.82340484636
1602399600.0,2020-10-11 09:00:00,11359.0,11369.51,11342.23,11350.01,800.969694,11345.356591498337,11343.76849493662,11342.813105990326,11342.33672378367,11341.048220831339,11316.366364275826,11306.319906872273,11295.355738738663,11247.19042121534,11214.72958000008,11176.28922615318,11055.249954205028,10902.841186987816,10883.107318208915,10812.775244164139
1602403200.0,2020-10-11 10:00:00,11350.01,11367.75,11337.89,11346.1,1137.049017,11345.604394332226,11344.351371202465,11343.47048479226,11343.020955823004,11341.825417626518,11318.745055133759,11309.161342095682,11298.629562045846,11251.790866740208,11219.881361176547,11181.856792508814,11061.009361052453,10907.251722440675,10887.241181439193,10815.689587092204
1602406800.0,2020-10-11 11:00:00,11346.1,11355.92,11327.05,11354.05,1026.07995,11348.419596221484,11346.776028401848,11345.586387833808,11345.026236582456,11343.706122607055,11321.569450723058,11312.367674803134,11302.20507417192,11256.547105496478,11225.142876424527,11187.502471442951,11066.812145982107,10911.69747644624,10891.4091173192,10818.631447272028
1602410400.0,2020-10-11 12:00:00,11354.05,11407.27,11340.19,11397.02,1773.733934,11364.619730814322,11359.337021301386,11355.873110267046,11354.47964811292,11351.908257590585,11327.605494665213,11318.414269460052,11308.322166160828,11263.080728496641,11231.883155780428,11194.371898608755,11073.350915368599,10916.526556282595,10895.923500200277,10821.792040456334
1602414000.0,2020-10-11 13:00:00,11397.02,11410.0,11350.36,11372.5,1363.845461,11367.246487209548,11362.62776597604,11359.198488213637,11357.756075728752,11355.076217961265,11331.197055091996,11322.277535927191,11312.462671569807,11268.169996938657,11237.397541828253,11200.21216422814,11079.274659618726,10921.063605473813,10900.178647519917,10824.801373568594
1602417600.0,2020-10-11 14:00:00,11372.51,11382.94,11350.0,11355.74,987.812508,11363.410991473032,11360.90582448203,11358.50679057091,11357.389516505342,11355.178338274916,11333.160490684637,11324.667711932392,11315.25475727498,11272.243020336859,11242.03842254087,11205.311437532135,11084.749220814396,10925.388743727804,10904.246159595632,10827.702677538166
1602421200.0,2020-10-11 15:00:00,11355.73,11382.2,11336.17,11368.42,1267.643949,11365.080660982021,11362.784368361523,11360.489432456727,11359.395058958917,11357.215517001852,11335.981251429866,11327.792875365792,11318.68477293466,11276.716368228168,11246.994562833386,11210.659259252392,11090.366463966586,10929.797014934493,10908.390568884957,10830.65741700517
1602424800.0,2020-10-11 16:00:00,11368.41,11445.0,11345.0,11378.72,1777.596349,11369.627107321347,11366.768276271141,11364.13554596538,11362.90868460275,11360.523899001568,11339.400351315477,11331.430527125378,11322.558013390488,11281.4607231943,11252.160266251685,11216.169447473625,11096.076434977149,10934.263910308278,10912.589938805628,10833.652294507874
1602428400.0,2020-10-11 17:00:00,11378.72,11440.86,11378.72,11405.47,1728.124323,11381.57473821423,11376.443707203356,11372.402436772305,11370.647105584068,11367.438683770557,11344.685923210238,11336.719060902136,11327.907173816908,11287.2285965341,11258.172412673188,11222.376022966293,11102.203040225126,10938.952528116157,10916.99065363772,10836.776981423132
1602432000.0,2020-10-11 18:00:00,11405.46,11426.98,11362.0,11391.78,1716.349786,11384.976492142821,11380.277780402517,11376.277949417845,11374.48945002333,11371.183501652009,11348.45344935342,11340.651985123412,11332.02800131259,11292.091452509258,11263.41192590169,11227.930251721496,11107.93723744839,10943.45827410505,10921.22984423024,10839.809784803334
1602435600.0,2020-10-11 19:00:00,11391.78,11430.0,11391.78,11424.27,876.273321,11398.074328095214,11391.275835301887,11385.876359534275,11383.540459109998,11379.350655244009,11354.518773405145,11346.624700471739,11337.9790980021,11298.239291927432,11269.720085670251,11234.367620517512,11114.201252548422,10948.242470382613,10925.72127419247,10843.003556471076
1602439200.0,2020-10-11 20:00:00,11424.26,11427.99,11382.24,11408.86,943.393405,11401.669552063477,11395.671876476415,11390.47308762742,11388.14401199909,11383.890554437237,11358.866071532733,11351.070079009472,11342.55205942132,11303.38444114011,11275.176552898869,11240.088682139889,11120.036079230631,10952.825729383781,10930.035012815752,10846.095668184349
1602442800.0,2020-10-11 21:00:00,11408.87,11415.0,11315.01,11334.02,1824.304432,11379.119701375652,11380.25890735731,11379.182470101936,11378.30328254471,11376.218161446894,11356.878385810114,11349.852216223082,11342.001603974782,11304.809350854523,11277.484139059698,11243.168397479565,11124.273384592401,10956.618707200858,10933.642021629897,10848.76192136367
1602446400.0,2020-10-11 22:00:00,11334.03,11360.0,11326.07,11326.28,1056.226083,11361.506467583768,11366.764180517983,11368.601976081549,11368.844503900218,11368.535367378141,11354.430514945305,11348.168486492861,11340.987306944151,11305.807985698499,11279.397702233828,11245.893368054005,11128.273515590572,10960.296929019754,10937.147717865344,10851.371309771519
1602450000.0,2020-10-11 23:00:00,11326.27,11344.12,11221.0,11328.22,1881.68203,11350.410978389178,11357.128135388488,11360.525580865238,11361.458230463815,11362.333003166119,11352.333673749681,11346.743594600513,11340.163609721947,11306.850404968336,11281.312302146227,11248.5926018883,11132.23285191551,10963.95785509916,10940.639434670118,10853.977040319216
1602453600.0,2020-10-12 00:00:00,11328.22,11358.87,11298.73,11353.86,1019.386095,11351.560652259452,11356.311101541367,11359.19246469219,11360.076734015849,11361.029464217485,11352.455779849706,11347.251909271905,11341.047247804403,11309.036897760507,11284.157309905198,11252.043991990324,11136.621508313223,10967.837478431506,10944.328904003421,10856.708641191788
1602457200.0,2020-10-12 01:00:00,11353.85,11395.32,11343.87,11369.02,1169.626068,11357.380434839635,11359.488326156024,11361.157971753753,11361.702782376604,11362.258777414794,11353.78091746173,11348.806772895341,11342.851941494442,11311.826809492577,11287.485258536368,11255.879270941461,11141.223458643653,10971.829344317759,10948.120788789105,10859.50815681369
1602460800.0,2020-10-12 02:00:00,11369.02,11380.2,11345.56,11378.4,986.74368,11364.386956559756,11364.216244617019,11364.606377403003,11364.738640126312,11364.742042427903,11355.750444064792,11350.920574831389,11345.145364623833,11314.923236958039,11291.050542515333,11259.896344025348,11145.920023819026,10975.874823478776,10951.96256746063,10862.34363136662
1602464400.0,2020-10-12 03:00:00,11378.5,11403.1,11353.05,11394.63,1326.494235,11374.467971039838,11371.819683462763,11370.611101922403,11370.17343283062,11369.340189746687,11358.860808539608,11354.042676629148,11348.337921744876,11318.630528262316,11295.112482024535,11264.31384094255,11150.844973842411,10980.041541653116,10955.91495525116,10865.252300047678
1602468000.0,2020-10-12 04:00:00,11394.63,11410.0,11369.92,11400.95,1018.726862,11383.295314026558,11379.102262597073,11376.678881537922,11375.76917231596,11374.203237477966,11362.22794385644,11357.393199727067,11351.73224937424,11322.459340901278,11299.262972925533,11268.793715010008,11155.79754861781,10984.229685517264,10959.888482436418,10868.179609883482
1602471600.0,2020-10-12 05:00:00,11400.96,11410.3,11383.71,11385.0,1312.915369,11383.863542684372,11380.576696947805,11378.343105230339,11377.447504622149,11375.864277865972,11364.049708347924,11359.365114032276,11353.878555866224,11325.368208766335,11302.625209281394,11272.603757140827,11160.336211021417,10988.217449840477,10963.684120986092,10871.00376502073
1602475200.0,2020-10-12 06:00:00,11385.01,11396.01,11365.0,11384.39,953.203382,11384.039028456247,11381.530022710853,11379.55248418427,11378.709776509031,11377.175927425053,11365.67693168009,11361.152605887113,11355.847036132918,11328.113408358598,11305.831671662516,11276.268879857522,11164.772919714062,10992.15946526495,10967.440423477288,10873.809154282912
1602478800.0,2020-10-12 07:00:00,11384.39,11413.9,11378.25,11399.68,1394.173842,11389.252685637499,11386.06751703314,11383.577987347417,11382.52254441648,11380.638092436582,11368.397177145682,11363.904562609463,11358.674969285634,11331.442087039593,11309.511998263986,11280.315146091702,11169.424545066258,10996.21439595883,10971.299705410527,10876.682765461694
1602482400.0,2020-10-12 08:00:00,11399.67,11402.78,11337.15,11342.24,1681.933539,11373.581790425,11375.110637774855,11375.310389877934,11375.198445431666,11374.730693600184,11366.304602974027,11362.357093851644,11357.61464868656,11331.94431554938,11310.795449312458,11282.345469170663,11172.846633282768,10999.657436795062,10974.611672326504,10879.226794065728
1602486000.0,2020-10-12 09:00:00,11342.24,11393.83,11330.4,11379.34,1945.423169,11375.501193616667,11376.167978331141,11376.116311902348,11375.95145535318,11375.439817661694,11367.347434736104,11363.570158576527,11359.016284255169,11334.148765988943,11313.483470908048,11285.525617722444,11176.935610841525,11003.43537274735,10978.225318109304,10881.959653114549
1602489600.0,2020-10-12 10:00:00,11379.34,11393.83,11357.42,11358.8,1329.147929,11369.934129077777,11371.825983748357,11372.653049521878,11372.83300892533,11372.879845713742,11366.663639957216,11363.229432963919,11359.002330432255,11335.295335012712,11315.260589695967,11287.928056485642,11180.536885874366,11006.971339187674,10981.62330634047,10884.565338070208
1602493200.0,2020-10-12 11:00:00,11358.8,11374.11,11307.66,11358.56,1628.092256,11366.142752718519,11368.509487811267,11369.834439617502,11370.237916393453,11370.676792527012,11366.015348760639,11362.895902037924,11358.973792985013,11336.377412453981,11316.958605786322,11290.243857912343,11184.062096055071,11010.469733822623,10984.988812533858,10887.155472834851
1602496800.0,2020-10-12 12:00:00,11358.56,11371.73,11172.0,11264.77,4259.250701,11332.351835145679,11342.57461585845,11348.821551694002,11351.061931594644,11354.38343983055,11357.915720859788,11355.886909035216,11352.896128921464,11333.04683513054,11314.911993794702,11289.4086494562,11185.660272370813,11013.000084729862,10987.48685885052,10889.21894019641
1602500400.0,2020-10-12 13:00:00,11264.79,11277.23,11239.46,11244.41,2508.392403,11303.037890097119,11318.033461893838,11327.939241355201,11331.67067130471,11337.464449087389,11348.835263191006,11347.924272675558,11345.897023829757,11328.924191636097,11312.14720972432,11287.933283900258,11186.823633313965,11015.302670951454,10989.780815467926,10891.159874949435
1602504000.0,2020-10-12 14:00:00,11244.41,11292.0,11236.13,11290.88,1898.617477,11298.985260064746,11311.245096420378,11320.527393084161,11324.254185612945,11330.297610766253,11344.198842135725,11343.849681770162,11342.347538421385,11327.154694350696,11311.313201499837,11288.029897542872,11188.88415542656,11018.044733927061,10992.469201044105,10893.344137927854
1602507600.0,2020-10-12 15:00:00,11290.87,11528.87,11276.52,11489.08,6527.741034,11362.350173376497,11355.703822315283,11354.237914467329,11354.2225155015,11354.725670648368,11355.789334764868,11354.223275929437,11351.814148845811,11334.686103915781,11318.284448499844,11294.62170418081,11194.828627596331,11022.73165199744,10996.903226034783,10896.59952515229
1602511200.0,2020-10-12 16:00:00,11489.08,11498.42,11444.78,11468.86,2820.546456,11397.853448917665,11383.992866736462,11377.162331573863,11375.065694501227,11372.284798240926,11364.834987983679,11362.411613363049,11359.365494081565,11340.92675024528,11324.189372088085,11300.334435191276,11200.254991406304,11027.170740037265,11001.11712580233,10899.726631572225
1602514800.0,2020-10-12 17:00:00,11468.87,11590.0,11468.86,11549.38,3964.00577,11448.362299278444,11425.339650052347,11411.605865259091,11406.759204591914,11399.530213896167,11379.598588944984,11375.76649812283,11371.6244944634,11350.622250233871,11333.020377104238,11308.499863545661,11207.16835791311,11032.366852076695,11006.012330036237,10903.276649978934
1602518400.0,2020-10-12 18:00:00,11549.39,11579.64,11527.65,11551.38,2934.896644,11482.701532852296,11456.84973753926,11439.560692207273,11433.05389466611,11422.891719450603,11393.341101829385,11388.310319685485,11383.221623852858,11359.959819990436,11341.58349957074,11316.463146708098,11213.984430033643,11037.53116200628,11010.881684232343,10906.818198339704
1602522000.0,2020-10-12 19:00:00,11551.37,11566.89,11526.89,11556.29,1649.359297,11507.23102190153,11481.709803154445,11462.906553765819,11455.460459272274,11443.414531842818,11406.377013683034,11400.308868279379,11394.38732553977,11369.09145626995,11350.00336233267,11324.326322225865,11220.762758151788,11042.692941488805,11015.751401337411,10910.367224578285
1602525600.0,2020-10-12 20:00:00,11556.29,11566.36,11541.22,11548.69,1518.726383,11521.050681267687,11498.454852365834,11480.063243012655,11472.411284859132,11459.610757713153,11417.76205258839,11410.907520545137,11404.34233679527,11377.444876908557,11357.79499518237,11331.682508382393,11227.256366901258,11047.727738090907,11020.509781682613,10913.855327176218
1602529200.0,2020-10-12 21:00:00,11548.6,11575.0,11539.89,11546.93,1471.099718,11529.677120845125,11510.573639274375,11493.436594410125,11485.960142157472,11473.044487295745,11428.09548838132,11420.62341193477,11413.541540872993,11385.327905889555,11365.212054194826,11338.739803189528,11233.58653785371,11052.69492477657,11025.209962203304,10917.314751617878
1602532800.0,2020-10-12 22:00:00,11546.93,11575.07,11532.51,11559.69,1233.527911,11539.68141389675,11522.85272945578,11506.6872755281,11499.365570856113,11486.374566173323,11438.623049310814,11430.556739653715,11422.970473719897,11393.437770731902,11372.838640304833,11345.984071937413,11240.044032153635,11057.73965189322,11029.982105397918,10920.824998876797
1602536400.0,2020-10-12 23:00:00,11559.69,11720.01,11555.02,11684.16,3060.010101,11587.840942597833,11563.179547091835,11542.18182042248,11532.964557973182,11516.80309445435,11458.26600536595,11448.671258249879,11439.821410899258,11406.959734883907,11385.047321077192,11357.071807283728,11248.838407754554,11063.97269018284,11035.822979456865,10924.996228391132
1602540000.0,2020-10-13 00:00:00,11684.16,11700.0,11631.17,11658.06,1966.269556,11611.247295065223,11586.899660318875,11565.357456337984,11555.70918379624,11538.534926076758,11474.249524936673,11463.627596946315,11453.9013198735,11418.63881698233,11395.753700642792,11366.940272618687,11256.941805620801,11069.884006698434,11041.378667140287,10929.002041350743
